time_window_start,time_window_end,tollgate_id,direction,volume,sea_pressure,end_holiday,neigh_2h_volume_avg,before_holiday,pressure,after_holiday,minutes_diff_13,is_am,wind_direction,minutes_since_0,rel_humidity,wind_speed,temperature,holiday_len,start_holiday,precipitation,neigh_2h_volume_std,gbdt_0,gbdt_1,gbdt_2,gbdt_3,gbdt_4,tsv
2016-09-19 06:00:00,2016-09-19 06:20:00,1,0,8.0,,,,0.0,,1.0,1.0,,-0.4079422382671479,,,,1.4473684210526314,0.0,0.0,,-0.7628599690228814,,,-0.8044872481288264,,-0.043085958473740735,0.3855194629441886
2016-09-20 06:00:00,2016-09-20 06:20:00,1,0,13.0,,,,0.0,,0.0,1.0,,-0.4259927797833935,,,,1.473684210526315,0.0,0.0,,-0.8229937223174616,,,-0.8044872481288264,,-0.04308595847374082,0.3019223688712585
2016-09-20 06:20:00,2016-09-20 06:40:00,1,0,20.0,,,,0.0,,0.0,1.1666666666666667,,-0.4259927797833935,,,,1.473684210526315,0.0,0.0,,-0.7780794380077286,,,-0.8044872481288264,,-0.04308595847374079,0.5032935301994866
2016-09-20 07:20:00,2016-09-20 07:40:00,1,0,30.0,,,,0.0,,0.0,0.6666666666666666,,-0.4115523465703971,,,,1.0789473684210518,0.0,0.0,,-0.5878187628377498,,,0.16422444188177807,,0.6228481023382058,0.9190259879579736
2016-09-20 08:00:00,2016-09-20 08:20:00,1,0,53.0,,,,0.0,,0.0,0.0,,-0.4115523465703971,,,,1.0789473684210518,0.0,0.0,,-0.5516373340335323,,,0.4518868281676616,,0.6618751481224248,-0.2559815095538033
2016-09-20 08:20:00,2016-09-20 08:40:00,1,0,50.0,,,,0.0,,0.0,0.16666666666666666,,-0.4115523465703971,,,,1.0789473684210518,0.0,0.0,,-0.512951183113211,,,0.4518868281676621,,0.6618751481224247,-0.2563069302363016
2016-09-20 08:40:00,2016-09-20 09:00:00,1,0,45.0,,,,0.0,,0.0,0.3333333333333333,,-0.4115523465703971,,,,1.0789473684210518,0.0,0.0,,-0.2609657155649589,,,0.4518868281676619,,0.6618751481224247,-0.24161604817988985
2016-09-20 09:40:00,2016-09-20 10:00:00,1,0,59.0,,,,0.0,,0.0,-0.16666666666666666,,-0.4115523465703971,,,,1.0789473684210518,0.0,0.0,,0.5686369251781039,,,0.5262676700926963,,0.07187216676945801,-0.2631676261844613
2016-09-20 15:20:00,2016-09-20 15:40:00,1,0,64.0,,,,0.0,,0.0,-1.3333333333333333,,0.7256317689530686,,,,-0.21052631578947384,0.0,0.0,,1.6137520373788543,,,0.2942664172991569,,-0.011854711111300516,-0.2052692483983241
2016-09-20 15:40:00,2016-09-20 16:00:00,1,0,73.0,,,,0.0,,0.0,-1.1666666666666667,,0.7256317689530686,,,,-0.21052631578947384,0.0,0.0,,1.753249715659565,,,0.17812488902122414,,0.0016260912148909534,-0.23938989286555065
2016-09-20 16:00:00,2016-09-20 16:20:00,1,0,48.0,,,,0.0,,0.0,-1.0,,0.7292418772563177,,,,-0.5000000000000004,0.0,0.0,,1.3979766465604864,,,0.17233884073757594,,0.049437874283755213,-0.222652205786342
2016-09-20 17:40:00,2016-09-20 18:00:00,1,0,38.0,,,,0.0,,0.0,-0.16666666666666666,,0.7292418772563177,,,,-0.5000000000000004,0.0,0.0,,0.4917047205892473,,,-0.4498734959360852,,-1.2055151217518645,-0.2368123799744349
2016-09-20 18:00:00,2016-09-20 18:20:00,1,0,26.0,,,,0.0,,0.0,0.0,,0.7292418772563177,,,,-0.5000000000000004,0.0,0.0,,0.38057192672502543,,,-0.4498734959360852,,-1.2055151217518638,-0.2519076418244364
2016-09-20 18:20:00,2016-09-20 18:40:00,1,0,29.0,,,,0.0,,0.0,0.16666666666666666,,0.7292418772563177,,,,-0.5000000000000004,0.0,0.0,,1.0041083929093249,,,-0.5070580216399473,,-1.1195253974960684,-0.24413285545864785
2016-09-20 18:40:00,2016-09-20 19:00:00,1,0,20.0,,,,0.0,,0.0,0.3333333333333333,,0.7292418772563177,,,,-0.5000000000000004,0.0,0.0,,0.34467401920661683,,,-0.44987349593608494,,-1.2055151217518638,-0.2359065648443048
2016-09-21 06:20:00,2016-09-21 06:40:00,1,0,41.0,,,,0.0,,0.0,1.1666666666666667,,0.7328519855595668,,,,1.2894736842105257,0.0,0.0,,-0.4740945859200654,,,-0.8044872481288264,,-0.04308595847374082,0.5027825243946634
2016-09-21 06:40:00,2016-09-21 07:00:00,1,0,75.0,,,,0.0,,0.0,1.3333333333333333,,0.7328519855595668,,,,1.2894736842105257,0.0,0.0,,-0.3937462375257712,,,-0.2873983769202481,,0.6091870114049925,0.7926907849575704
2016-09-21 07:40:00,2016-09-21 08:00:00,1,0,95.0,,,,0.0,,0.0,0.8333333333333334,,0.8050541516245487,,,,0.9473684210526307,0.0,0.0,,-0.7238049827214905,,,0.4518868281676616,,0.6618751481224251,-0.16224563152117968
2016-09-21 08:40:00,2016-09-21 09:00:00,1,0,77.0,,,,0.0,,0.0,0.3333333333333333,,0.8050541516245487,,,,0.9473684210526307,0.0,0.0,,0.9818119865406466,,,0.11518795327758505,,0.20436641521862486,-0.22634011162743706
2016-09-21 09:20:00,2016-09-21 09:40:00,1,0,55.0,,,,0.0,,0.0,-0.3333333333333333,,0.8050541516245487,,,,0.9473684210526307,0.0,0.0,,2.8948192286091916,,,0.29426641729915703,,-0.011854711111300924,-0.2770722934681524
2016-09-21 15:00:00,2016-09-21 15:20:00,1,0,48.0,,,,0.0,,0.0,-1.5,,0.6678700361010831,,,,-0.13157894736842102,0.0,0.0,,-0.05167373375337317,,,0.4518868281676619,,0.6618751481224251,-0.2502292703419776
2016-09-21 15:20:00,2016-09-21 15:40:00,1,0,46.0,,,,0.0,,0.0,-1.3333333333333333,,0.6678700361010831,,,,-0.13157894736842102,0.0,0.0,,0.001441197004753761,,,0.4518868281676616,,0.6618751481224251,-0.2995375503604086
2016-09-21 15:40:00,2016-09-21 16:00:00,1,0,49.0,,,,0.0,,0.0,-1.1666666666666667,,0.6678700361010831,,,,-0.13157894736842102,0.0,0.0,,-0.37448070555762397,,,0.4518868281676619,,0.6618751481224251,-0.32571725267115936
